Timestamp,Tipo,Mensagem
2025-01-30 21:41:14,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:41:14,INFO,Clique realizado no cookie.
2025-01-30 21:41:15,INFO,Clique realizado no cookie.
2025-01-30 21:41:16,INFO,Clique realizado no cookie.
2025-01-30 21:41:17,INFO,Clique realizado no cookie.
2025-01-30 21:41:18,INFO,Clique realizado no cookie.
2025-01-30 21:41:19,INFO,Clique realizado no cookie.
2025-01-30 21:41:21,INFO,Clique realizado no cookie.
2025-01-30 21:41:22,INFO,Clique realizado no cookie.
2025-01-30 21:41:23,INFO,Clique realizado no cookie.
2025-01-30 21:41:24,INFO,Clique realizado no cookie.
2025-01-30 21:41:25,INFO,Clique realizado no cookie.
2025-01-30 21:41:26,INFO,Clique realizado no cookie.
2025-01-30 21:41:27,INFO,Clique realizado no cookie.
2025-01-30 21:41:28,INFO,Clique realizado no cookie.
2025-01-30 21:41:29,INFO,Clique realizado no cookie.
2025-01-30 21:41:30,INFO,Clique realizado no cookie.
2025-01-30 21:41:31,INFO,Clique realizado no cookie.
2025-01-30 21:41:32,INFO,Clique realizado no cookie.
2025-01-30 21:41:33,INFO,Clique realizado no cookie.
2025-01-30 21:41:34,INFO,Clique realizado no cookie.
2025-01-30 21:41:35,INFO,Clique realizado no cookie.
2025-01-30 21:41:36,INFO,Clique realizado no cookie.
2025-01-30 21:41:37,INFO,Clique realizado no cookie.
2025-01-30 21:41:38,INFO,Clique realizado no cookie.
2025-01-30 21:41:39,INFO,Clique realizado no cookie.
2025-01-30 21:41:40,INFO,Clique realizado no cookie.
2025-01-30 21:41:41,INFO,Clique realizado no cookie.
2025-01-30 21:41:42,INFO,Clique realizado no cookie.
2025-01-30 21:41:43,INFO,Clique realizado no cookie.
2025-01-30 21:41:44,INFO,Tempo de execução concluído.
2025-01-30 21:41:44,INFO,Salvando progresso...
2025-01-30 21:41:44,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:41:50,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:41:50,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:41:52,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:41:54,INFO,Bot finalizado.
2025-01-30 21:42:08,INFO,Idioma alterado para Português.
2025-01-30 21:42:08,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:42:32,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:42:33,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:42:34,UPLOAD,Fechando as options
2025-01-30 21:42:45,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:42:45,INFO,Clique realizado no cookie.
2025-01-30 21:42:46,INFO,Clique realizado no cookie.
2025-01-30 21:42:47,INFO,Clique realizado no cookie.
2025-01-30 21:42:48,INFO,Clique realizado no cookie.
2025-01-30 21:42:49,INFO,Clique realizado no cookie.
2025-01-30 21:42:50,INFO,Clique realizado no cookie.
2025-01-30 21:42:51,INFO,Clique realizado no cookie.
2025-01-30 21:42:52,INFO,Clique realizado no cookie.
2025-01-30 21:42:53,INFO,Clique realizado no cookie.
2025-01-30 21:42:54,INFO,Clique realizado no cookie.
2025-01-30 21:42:55,INFO,Clique realizado no cookie.
2025-01-30 21:42:56,INFO,Clique realizado no cookie.
2025-01-30 21:42:57,INFO,Clique realizado no cookie.
2025-01-30 21:42:58,INFO,Clique realizado no cookie.
2025-01-30 21:42:59,INFO,Clique realizado no cookie.
2025-01-30 21:43:00,INFO,Clique realizado no cookie.
2025-01-30 21:43:01,INFO,Clique realizado no cookie.
2025-01-30 21:43:02,INFO,Clique realizado no cookie.
2025-01-30 21:43:03,INFO,Clique realizado no cookie.
2025-01-30 21:43:04,INFO,Clique realizado no cookie.
2025-01-30 21:43:05,INFO,Clique realizado no cookie.
2025-01-30 21:43:06,INFO,Clique realizado no cookie.
2025-01-30 21:43:07,INFO,Clique realizado no cookie.
2025-01-30 21:43:08,INFO,Clique realizado no cookie.
2025-01-30 21:43:09,INFO,Clique realizado no cookie.
2025-01-30 21:43:10,INFO,Clique realizado no cookie.
2025-01-30 21:43:12,INFO,Clique realizado no cookie.
2025-01-30 21:43:13,INFO,Clique realizado no cookie.
2025-01-30 21:43:14,INFO,Clique realizado no cookie.
2025-01-30 21:43:15,INFO,Tempo de execução concluído.
2025-01-30 21:43:15,INFO,Salvando progresso...
2025-01-30 21:43:15,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:43:21,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:43:21,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:43:22,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:43:24,INFO,Bot finalizado.
2025-01-30 21:44:16,INFO,Idioma alterado para Português.
2025-01-30 21:44:16,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:44:40,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:44:41,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:44:42,UPLOAD,Fechando as options
2025-01-30 21:44:52,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:45:22,INFO,Tempo de execução concluído.
2025-01-30 21:45:22,INFO,Salvando progresso...
2025-01-30 21:45:22,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:45:28,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:45:28,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:45:30,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:45:32,INFO,Bot finalizado.
2025-01-30 21:48:27,INFO,Idioma alterado para Português.
2025-01-30 21:48:27,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:48:51,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:48:52,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:48:53,UPLOAD,Fechando as options
2025-01-30 21:49:03,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:49:33,INFO,Cliques realizados no cookie por 30 segundos.
2025-01-30 21:49:33,INFO,Tempo de execução concluído.
2025-01-30 21:49:33,INFO,Salvando progresso...
2025-01-30 21:49:33,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:49:39,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:49:39,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:49:40,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:49:43,INFO,Bot finalizado.
2025-01-30 21:51:36,INFO,Idioma alterado para Português.
2025-01-30 21:51:36,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:52:00,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:52:01,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:52:02,UPLOAD,Fechando as options
2025-01-30 21:52:12,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:52:12,ERRO,Erro fatal: click_cookie() missing 1 required positional argument: 'segundos'
2025-01-30 21:52:14,INFO,Bot finalizado.
2025-01-30 21:53:27,INFO,Idioma alterado para Português.
2025-01-30 21:53:27,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:53:47,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:53:48,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:53:49,UPLOAD,Fechando as options
2025-01-30 21:53:59,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:54:29,INFO,Cliques realizados no cookie por 30 segundos.
2025-01-30 21:54:29,INFO,Item comprado: product2
2025-01-30 21:54:29,INFO,Item comprado: product1
2025-01-30 21:54:29,INFO,Item comprado: product0
2025-01-30 21:54:29,INFO,Tempo de execução concluído.
2025-01-30 21:54:29,INFO,Salvando progresso...
2025-01-30 21:54:29,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:54:35,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:54:35,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:54:36,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:54:38,INFO,Bot finalizado.
2025-01-30 21:55:52,INFO,Idioma alterado para Português.
2025-01-30 21:55:52,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:56:16,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:56:17,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:56:18,UPLOAD,Fechando as options
2025-01-30 21:56:28,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:56:28,ERRO,Erro fatal: click_cookie() missing 1 required positional argument: 'segundos'
2025-01-30 21:56:31,INFO,Bot finalizado.
2025-01-30 21:58:09,INFO,Idioma alterado para Português.
2025-01-30 21:58:09,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 21:58:33,INFO,Código de salvamento inserido com sucesso.
2025-01-30 21:58:34,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 21:58:35,UPLOAD,Fechando as options
2025-01-30 21:58:45,INFO,Iniciando execução por 30 segundos...
2025-01-30 21:59:15,INFO,Cliques realizados no cookie por 30 segundos.
2025-01-30 21:59:16,INFO,Item comprado: product2
2025-01-30 21:59:16,INFO,Item comprado: product1
2025-01-30 21:59:16,INFO,Item comprado: product0
2025-01-30 21:59:16,INFO,Tempo de execução concluído.
2025-01-30 21:59:16,INFO,Salvando progresso...
2025-01-30 21:59:16,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 21:59:22,INFO,Código de salvamento copiado com sucesso.
2025-01-30 21:59:22,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 21:59:23,INFO,Janela de exportação fechada com sucesso.
2025-01-30 21:59:25,INFO,Bot finalizado.
2025-01-30 22:05:28,INFO,Idioma alterado para Português.
2025-01-30 22:05:28,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 22:05:52,INFO,Código de salvamento inserido com sucesso.
2025-01-30 22:05:53,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 22:05:54,UPLOAD,Fechando as options
2025-01-30 22:06:04,INFO,Iniciando execução por 300 segundos...
2025-01-30 22:11:04,INFO,Cliques realizados no cookie por 300 segundos.
2025-01-30 22:11:04,INFO,Item comprado: product3
2025-01-30 22:11:04,INFO,Item comprado: product2
2025-01-30 22:11:04,INFO,Item comprado: product1
2025-01-30 22:11:04,INFO,Item comprado: product0
2025-01-30 22:11:04,INFO,Upgrade comprado com sucesso.
2025-01-30 22:11:04,ERRO,"Erro ao comprar upgrade: Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=132.0.6834.159); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
	GetHandleVerifier [0x009E74A3+25091]
	(No symbol) [0x0096DC04]
	(No symbol) [0x0084B373]
	(No symbol) [0x00850C3D]
	(No symbol) [0x00852CBA]
	(No symbol) [0x00852D37]
	(No symbol) [0x00890EF2]
	(No symbol) [0x0088532A]
	(No symbol) [0x008B1F0C]
	(No symbol) [0x00884E44]
	(No symbol) [0x008B21A4]
	(No symbol) [0x008CB49E]
	(No symbol) [0x008B1CA6]
	(No symbol) [0x008831D5]
	(No symbol) [0x0088435D]
	GetHandleVerifier [0x00CE07C3+3142947]
	GetHandleVerifier [0x00CF1A2B+3213195]
	GetHandleVerifier [0x00CEC412+3191154]
	GetHandleVerifier [0x00A88720+685184]
	(No symbol) [0x00976E1D]
	(No symbol) [0x00973E18]
	(No symbol) [0x00973FB6]
	(No symbol) [0x009666F0]
	BaseThreadInitThunk [0x74F85D49+25]
	RtlInitializeExceptionChain [0x7723CEBB+107]
	RtlGetAppContainerNamedObjectPath [0x7723CE41+561]
"
2025-01-30 22:11:04,ERRO,"Erro ao comprar upgrade: Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=132.0.6834.159); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
	GetHandleVerifier [0x009E74A3+25091]
	(No symbol) [0x0096DC04]
	(No symbol) [0x0084B373]
	(No symbol) [0x00850C3D]
	(No symbol) [0x00852CBA]
	(No symbol) [0x00852D37]
	(No symbol) [0x00890EF2]
	(No symbol) [0x0088532A]
	(No symbol) [0x008B1F0C]
	(No symbol) [0x00884E44]
	(No symbol) [0x008B21A4]
	(No symbol) [0x008CB49E]
	(No symbol) [0x008B1CA6]
	(No symbol) [0x008831D5]
	(No symbol) [0x0088435D]
	GetHandleVerifier [0x00CE07C3+3142947]
	GetHandleVerifier [0x00CF1A2B+3213195]
	GetHandleVerifier [0x00CEC412+3191154]
	GetHandleVerifier [0x00A88720+685184]
	(No symbol) [0x00976E1D]
	(No symbol) [0x00973E18]
	(No symbol) [0x00973FB6]
	(No symbol) [0x009666F0]
	BaseThreadInitThunk [0x74F85D49+25]
	RtlInitializeExceptionChain [0x7723CEBB+107]
	RtlGetAppContainerNamedObjectPath [0x7723CE41+561]
"
2025-01-30 22:11:04,INFO,Tempo de execução concluído.
2025-01-30 22:11:04,INFO,Salvando progresso...
2025-01-30 22:11:04,UPLOAD,Exportando salvamento do Cookie Clicker...
2025-01-30 22:11:10,INFO,Código de salvamento copiado com sucesso.
2025-01-30 22:11:10,UPLOAD,Salvamento atualizado no arquivo savefile.txt!
2025-01-30 22:11:11,INFO,Janela de exportação fechada com sucesso.
2025-01-30 22:11:14,INFO,Bot finalizado.
2025-01-30 22:15:09,INFO,Idioma alterado para Português.
2025-01-30 22:15:09,UPLOAD,Carregando salvamento do Cookie Clicker...
2025-01-30 22:15:28,INFO,Código de salvamento inserido com sucesso.
2025-01-30 22:15:29,UPLOAD,Salvamento carregado com sucesso!
2025-01-30 22:15:30,UPLOAD,Fechando as options
2025-01-30 22:15:40,INFO,Iniciando execução por 30 segundos...
2025-01-30 22:15:40,INFO,Clique realizado no cookie.
2025-01-30 22:15:40,INFO,Item comprado: product2
2025-01-30 22:15:40,INFO,Item comprado: product1
2025-01-30 22:15:40,INFO,Item comprado: product0
2025-01-30 22:15:40,INFO,Upgrade comprado com sucesso.
2025-01-30 22:15:40,INFO,Upgrade comprado com sucesso.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product2
2025-01-30 22:15:41,INFO,Item comprado: product1
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:41,INFO,Item comprado: product0
2025-01-30 22:15:41,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:41,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Item comprado: product0
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Item comprado: product0
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Item comprado: product0
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Item comprado: product0
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Item comprado: product0
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:42,INFO,Clique realizado no cookie.
2025-01-30 22:15:42,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:42,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Item comprado: product0
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Item comprado: product0
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Item comprado: product0
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Item comprado: product0
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:43,INFO,Clique realizado no cookie.
2025-01-30 22:15:43,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:43,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Item comprado: product0
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Item comprado: product0
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
2025-01-30 22:15:44,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:44,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:44,INFO,Clique realizado no cookie.
